Fp1 Fp2 F3 F4 C3 C4 P3 P4 O1 O2 F7 F8 T7 T8 P7 P8 Fz Cz Pz IO FC1 FC2 CP1 CP2 FC5 FC6 CP5 CP6 FT9 FT10 TP9 TP10 F1 F2 C1 C2 P1 P2 AF3 AF4 FC3 FC4 CP3 CP4 PO3 PO4 F5 F6 C5 C6 P5 P6 AF7 AF8 FT7 FT8 TP7 TP8 PO7 PO8 Fpz CPz POz Oz
1.3567 1.0988 -2.7882 -3.1160 1.1965 1.3197 2.7778 5.7284 2.8245 2.5660 -4.3608 -4.2361 -2.8497 -3.7828 -0.7017 1.4373 -1.9172 -2.7285 5.9169 3.4895 -2.4990 -1.1344 2.2854 1.9146 -2.6165 -3.1828 1.3897 -1.3444 -6.7468 -6.4926 -6.0757 -5.9233 -4.2761 -0.8444 -0.2327 -2.0303 2.4376 3.6092 -2.6869 -2.1861 -3.0823 -0.7136 1.4721 2.4946 3.5343 4.7784 0.0049 -3.0390 -1.5940 -1.1706 1.6449 2.5910 -2.9497 -2.6221 -4.9622 -5.2626 -0.5552 -2.2649 2.4315 0.2506 -2.7388 3.3423 4.6741 2.7526
1.6522 1.9860 -2.7299 -2.7551 1.2928 1.4214 2.6366 5.5497 2.8582 2.4594 -4.1026 -3.7295 -2.9171 -3.7441 -0.8288 1.2533 -1.7525 -2.6678 5.6981 3.3137 -2.3793 -0.9889 2.2459 1.8947 -2.6140 -2.9372 1.3577 -1.4674 -6.6855 -6.3255 -6.2116 -5.8907 -4.1334 -0.5923 -0.1814 -1.9826 2.3017 3.5058 -2.4779 -1.9655 -3.0211 -0.5682 1.4773 2.4205 3.3780 4.6034 0.2199 -2.5645 -1.5377 -1.0113 1.5299 2.4221 -2.6820 -2.3494 -4.7559 -5.1081 -0.8867 -2.5274 2.3497 0.1071 -2.4571 3.3286 4.4809 2.7138
1.8323 2.7484 -2.7233 -2.4373 1.4135 1.4934 2.5235 5.3671 2.8400 2.3745 -3.7719 -3.3114 -2.8510 -3.6928 -0.9119 1.0442 -1.6256 -2.5964 5.5265 3.2889 -2.2430 -0.8576 2.2528 1.8799 -2.5891 -2.7572 1.3778 -1.6146 -6.5655 -6.1042 -6.2277 -5.8424 -4.0288 -0.3909 -0.0949 -1.9481 2.2066 3.4117 -2.3049 -1.7949 -2.9470 -0.4625 1.5160 2.3261 3.2507 4.4056 0.4130 -2.1724 -1.4441 -0.9576 1.4440 2.2291 -2.5298 -2.1203 -4.5104 -5.0212 -1.1290 -2.7940 2.2582 -0.0354 -2.1635 3.3544 4.2936 2.6968
1.8641 3.3359 -2.7679 -2.2093 1.5422 1.5440 2.4360 5.2075 2.7698 2.3057 -3.4388 -3.0283 -2.6638 -3.5935 -0.9492 0.8315 -1.5543 -2.5264 5.4190 3.4573 -2.1033 -0.7469 2.2981 1.8788 -2.5372 -2.6520 1.4413 -1.7507 -6.3668 -5.8509 -6.1050 -5.7732 -3.9740 -0.2566 0.0124 -1.9204 2.1573 3.3388 -2.1905 -1.7017 -2.8658 -0.3850 1.5826 2.2324 3.1653 4.2085 0.5699 -1.9056 -1.3257 -1.0051 1.3914 2.0306 -2.5086 -1.9282 -4.2766 -5.0118 -1.2441 -3.0225 2.1641 -0.1633 -1.9065 3.4192 4.1260 2.6945
1.7511 3.7312 -2.8589 -2.0923 1.6615 1.5881 2.3640 5.0925 2.6484 2.2478 -3.1741 -2.8898 -2.4338 -3.4310 -0.9600 0.6350 -1.5432 -2.4677 5.3863 3.7985 -1.9738 -0.6535 2.3687 1.9017 -2.4629 -2.5976 1.5233 -1.8402 -6.1075 -5.5844 -5.8700 -5.6681 -3.9738 -0.1921 0.1218 -1.8918 2.1496 3.2968 -2.1466 -1.7023 -2.7875 -0.3175 1.6635 2.1601 3.1231 4.0351 0.6755 -1.7489 -1.1996 -1.1178 1.3588 1.8488 -2.6089 -1.7528 -4.0877 -5.0518 -1.2499 -3.1822 2.0672 -0.2699 -1.7328 3.5149 3.9904 2.6969
1.5388 3.9605 -2.9902 -2.0656 1.7556 1.6435 2.2967 5.0299 2.4777 2.1862 -3.0235 -2.8639 -2.2578 -3.2147 -0.9711 0.4644 -1.5784 -2.4261 5.4301 4.2328 -1.8659 -0.5648 2.4499 1.9548 -2.3846 -2.5425 1.5933 -1.8594 -5.8295 -5.3194 -5.5800 -5.5173 -4.0229 -0.1845 0.2176 -1.8556 2.1720 3.2883 -2.1698 -1.7730 -2.7226 -0.2390 1.7412 2.1221 3.1147 3.8982 0.7238 -1.6439 -1.0859 -1.2489 1.3223 1.7007 -2.7889 -1.5742 -3.9501 -5.1069 -1.2025 -3.2544 1.9616 -0.3601 -1.6754 3.6268 3.8928 2.6838
1.2876 4.0757 -3.1560 -2.0838 1.8151 1.7272 2.2308 5.0115 2.2682 2.0927 -2.9980 -2.9074 -2.1931 -2.9537 -0.9973 0.3157 -1.6343 -2.4015 5.5440 4.6655 -1.7863 -0.4648 2.5308 2.0375 -2.3301 -2.4302 1.6300 -1.8021 -5.5700 -5.0706 -5.2910 -5.3298 -4.1085 -0.2124 0.2930 -1.8059 2.2138 3.3097 -2.2451 -1.8549 -2.6795 -0.1314 1.8048 2.1215 3.1288 3.7958 0.7209 -1.5252 -1.0022 -1.3602 1.2620 1.5914 -2.9904 -1.3901 -3.8511 -5.1661 -1.1625 -3.2334 1.8445 -0.4495 -1.7506 3.7402 3.8322 2.6255
1.0375 4.1226 -3.3489 -2.1106 1.8395 1.8493 2.1741 5.0205 2.0423 1.9347 -3.0785 -3.0035 -2.2380 -2.6311 -1.0344 0.1754 -1.6866 -2.3875 5.7137 5.0357 -1.7358 -0.3454 2.6087 2.1431 -2.3238 -2.2364 1.6272 -1.6789 -5.3448 -4.8551 -5.0329 -5.1343 -4.2164 -0.2564 0.3503 -1.7376 2.2721 3.3542 -2.3523 -1.8946 -2.6606 0.0131 1.8553 2.1515 3.1601 3.7165 0.6808 -1.3622 -0.9573 -1.4356 1.1732 1.5133 -3.1662 -1.2265 -3.7763 -5.2274 -1.1691 -3.1264 1.7232 -0.5536 -1.9629 3.8468 3.8030 2.4945
0.7954 4.1272 -3.5576 -2.1354 1.8349 2.0042 2.1414 5.0398 1.8298 1.6970 -3.2277 -3.1640 -2.3544 -2.2123 -1.0688 0.0313 -1.7227 -2.3755 5.9193 5.3316 -1.7118 -0.2122 2.6874 2.2609 -2.3754 -1.9914 1.5891 -1.5123 -5.1538 -4.6889 -4.8135 -4.9688 -4.3344 -0.3045 0.3959 -1.6485 2.3517 3.4165 -2.4696 -1.8807 -2.6621 0.1855 1.9018 2.1983 3.2103 3.6506 0.6217 -1.1738 -0.9501 -1.4863 1.0649 1.4529 -3.2933 -1.1288 -3.7208 -5.2629 -1.2356 -2.9555 1.6142 -0.6763 -2.3010 3.9458 3.8003 2.2858
0.5491 4.1023 -3.7681 -2.1639 1.8068 2.1683 2.1468 5.0560 1.6595 1.3983 -3.4013 -3.3970 -2.4997 -1.6885 -1.0946 -0.1159 -1.7419 -2.3599 6.1372 5.5694 -1.7119 -0.0836 2.7720 2.3775 -2.4778 -1.7583 1.5224 -1.3309 -4.9986 -4.5835 -4.6430 -4.8640 -4.4534 -0.3527 0.4331 -1.5411 2.4590 3.4928 -2.5783 -1.8435 -2.6800 0.3616 1.9522 2.2459 3.2839 3.5969 0.5635 -1.0069 -0.9736 -1.5407 0.9532 1.3997 -3.3679 -1.1357 -3.6837 -5.2173 -1.3575 -2.7520 1.5346 -0.8048 -2.7302 4.0391 3.8233 2.0284
0.2846 4.0574 -3.9678 -2.1999 1.7575 2.3098 2.1994 5.0611 1.5498 1.0870 -3.5571 -3.6828 -2.6322 -1.1186 -1.1217 -0.2484 -1.7499 -2.3417 6.3455 5.7626 -1.7353 0.0186 2.8627 2.4792 -2.6141 -1.5906 1.4361 -1.1630 -4.8917 -4.5420 -4.5539 -4.8313 -4.5670 -0.4008 0.4592 -1.4239 2.5952 3.5797 -2.6643 -1.8257 -2.7151 0.5109 2.0070 2.2809 3.3817 3.5603 0.5241 -0.8992 -1.0201 -1.6262 0.8540 1.3515 -3.3931 -1.2582 -3.6546 -5.0552 -1.5138 -2.5467 1.4936 -0.9164 -3.1916 4.1272 3.8722 1.7724
-0.0046 4.0013 -4.1447 -2.2346 1.6872 2.4048 2.3009 5.0546 1.5028 0.8199 -3.6635 -3.9820 -2.7082 -0.6259 -1.1705 -0.3401 -1.7507 -2.3269 6.5280 5.9046 -1.7793 0.0799 2.9533 2.5566 -2.7651 -1.5054 1.3435 -1.0303 -4.8513 -4.5592 -4.5956 -4.8626 -4.6695 -0.4471 0.4695 -1.3092 2.7536 3.6726 -2.7212 -1.8493 -2.7731 0.6097 2.0602 2.2947 3.4974 3.5451 0.5153 -0.8591 -1.0826 -1.7541 0.7787 1.3160 -3.3720 -1.4728 -3.6115 -4.8108 -1.6616 -2.3596 1.4887 -0.9905 -3.6175 4.2079 3.9437 1.5635
-0.3154 3.9413 -4.2829 -2.2459 1.5979 2.4487 2.4453 5.0428 1.5054 0.6412 -3.7085 -4.2569 -2.6980 -0.3374 -1.2605 -0.3720 -1.7428 -2.3220 6.6747 5.9711 -1.8376 0.0992 3.0322 2.6083 -2.9137 -1.4866 1.2596 -0.9422 -4.8893 -4.6274 -4.8098 -4.9435 -4.7544 -0.4836 0.4626 -1.2096 2.9201 3.7651 -2.7519 -1.9057 -2.8579 0.6545 2.1020 2.2846 3.6183 3.5511 0.5373 -0.8697 -1.1554 -1.9138 0.7303 1.3054 -3.3085 -1.7314 -3.5391 -4.5791 -1.7478 -2.1969 1.5086 -1.0176 -3.9511 4.2773 4.0288 1.4275
-0.6331 3.8850 -4.3598 -2.2071 1.4966 2.4564 2.6186 5.0349 1.5352 0.5701 -3.7011 -4.4853 -2.6098 -0.3214 -1.3991 -0.3490 -1.7206 -2.3298 6.7799 5.9370 -1.8982 0.0884 3.0881 2.6400 -3.0436 -1.5030 1.1968 -0.8970 -5.0037 -4.7419 -5.1979 -5.0660 -4.8139 -0.4970 0.4443 -1.1345 3.0769 3.8511 -2.7650 -1.9676 -2.9631 0.6648 2.1250 2.2538 3.7300 3.5733 0.5789 -0.9086 -1.2312 -2.0740 0.7025 1.3261 -3.2073 -1.9816 -3.4426 -4.4566 -1.7390 -2.0618 1.5376 -1.0044 -4.1630 4.3306 4.1147 1.3695
-0.9279 3.8459 -4.3510 -2.1039 1.3981 2.4529 2.8012 5.0345 1.5663 0.5968 -3.6593 -4.6646 -2.4789 -0.5891 -1.5748 -0.3071 -1.6774 -2.3480 6.8407 5.7967 -1.9442 0.0640 3.1153 2.6585 -3.1369 -1.5291 1.1635 -0.8938 -5.1719 -4.8988 -5.6986 -5.2272 -4.8375 -0.4742 0.4273 -1.0873 3.2087 3.9250 -2.7628 -2.0072 -3.0696 0.6709 2.1294 2.2097 3.8214 3.6018 0.6242 -0.9687 -1.2984 -2.1920 0.6849 1.3673 -3.0687 -2.1856 -3.3381 -4.4926 -1.6386 -1.9749 1.5634 -0.9756 -4.2565 4.3633 4.1876 1.3787
-1.1582 3.8443 -4.2413 -1.9455 1.3230 2.4604 2.9742 5.0367 1.5754 0.6870 -3.5964 -4.8003 -2.3299 -1.1414 -1.7564 -0.3017 -1.6101 -2.3700 6.8592 5.5716 -1.9571 0.0398 3.1163 2.6673 -3.1795 -1.5527 1.1649 -0.9418 -5.3525 -5.0853 -6.1952 -5.4177 -4.8149 -0.4086 0.4272 -1.0656 3.3091 3.9830 -2.7379 -2.0069 -3.1521 0.6935 2.1253 2.1615 3.8874 3.6232 0.6605 -1.0612 -1.3429 -2.2262 0.6720 1.4013 -2.8857 -2.3215 -3.2357 -4.6796 -1.4755 -1.9856 1.5805 -0.9693 -4.2564 4.3742 4.2370 1.4317
-1.2887 3.8946 -4.0362 -1.7614 1.2894 2.4935 3.1244 5.0346 1.5482 0.7947 -3.5213 -4.8854 -2.1634 -1.9723 -1.9082 -0.3785 -1.5219 -2.3883 6.8448 5.3013 -1.9241 0.0223 3.1004 2.6682 -3.1692 -1.5669 1.2018 -1.0534 -5.5005 -5.2770 -6.5630 -5.6144 -4.7435 -0.3039 0.4552 -1.0635 3.3815 4.0248 -2.6828 -1.9651 -3.1931 0.7350 2.1265 2.1179 3.9274 3.6247 0.6786 -1.1945 -1.3553 -2.1487 0.6665 1.3987 -2.6521 -2.3704 -3.1368 -4.9655 -1.2893 -2.1500 1.5895 -1.0247 -4.1875 4.3663 4.2589 1.4996
-1.3080 3.9909 -3.7626 -1.5869 1.3062 2.5565 3.2436 5.0292 1.4856 0.8808 -3.4448 -4.8989 -1.9870 -3.0130 -2.0117 -0.5457 -1.4234 -2.3993 6.8122 5.0255 -1.8452 0.0112 3.0778 2.6645 -3.1157 -1.5683 1.2660 -1.2251 -5.5900 -5.4470 -6.7313 -5.7882 -4.6338 -0.1735 0.5125 -1.0772 3.4335 4.0548 -2.6000 -1.8950 -3.1922 0.7813 2.1429 2.0875 3.9429 3.6014 0.6740 -1.3549 -1.3308 -1.9572 0.6736 1.3475 -2.3758 -2.3129 -3.0412 -5.2710 -1.1234 -2.4892 1.5916 -1.1621 -4.0596 4.3448 4.2591 1.5586
-1.2308 4.1043 -3.4606 -1.4578 1.3713 2.6406 3.3267 5.0324 1.4049 0.9292 -3.3807 -4.8334 -1.8464 -4.1008 -2.0750 -0.7691 -1.3313 -2.4062 6.7784 4.7759 -1.7345 -0.0015 3.0548 2.6604 -3.0318 -1.5751 1.3412 -1.4285 -5.6262 -5.5765 -6.7132 -5.9194 -4.5084 -0.0404 0.5902 -1.1072 3.4707 4.0821 -2.5000 -1.8163 -3.1632 0.8076 2.1772 2.0784 3.9379 3.5607 0.6530 -1.5127 -1.2664 -1.6836 0.6942 1.2585 -2.0814 -2.1475 -2.9513 -5.5165 -1.0184 -2.9643 1.5871 -1.3685 -3.8739 4.3143 4.2526 1.6011
-1.0902 4.1928 -3.1731 -1.4120 1.4738 2.7227 3.3735 5.0585 1.3334 0.9487 -3.3411 -4.7194 -1.8026 -5.0416 -2.1191 -0.9927 -1.2650 -2.4177 6.7602 4.5816 -1.6160 -0.0299 3.0332 2.6586 -2.9288 -1.6412 1.4107 -1.6243 -5.6354 -5.6570 -6.5811 -6.0015 -4.3945 0.0677 0.6740 -1.1577 3.4967 4.1181 -2.3922 -1.7497 -3.1242 0.7845 2.2281 2.0944 3.9214 3.5218 0.6334 -1.6468 -1.1622 -1.3905 0.7262 1.1554 -1.8028 -1.9150 -2.8703 -5.6626 -0.9919 -3.4928 1.5783 -1.5976 -3.6426 4.2784 4.2595 1.6388
-0.9311 4.2122 -2.9370 -1.4814 1.5981 2.7759 3.3921 5.1139 1.2948 0.9559 -3.3313 -4.6134 -1.8796 -5.7052 -2.1539 -1.1658 -1.2402 -2.4408 6.7726 4.4750 -1.5156 -0.0872 3.0138 2.6596 -2.8195 -1.8325 1.4692 -1.7857 -5.6421 -5.6871 -6.4081 -6.0316 -4.3148 0.1261 0.7497 -1.2296 3.5175 4.1706 -2.2818 -1.7152 -3.0898 0.6889 2.2951 2.1331 3.9059 3.5048 0.6284 -1.7556 -1.0285 -1.1474 0.7708 1.0567 -1.5749 -1.7010 -2.7995 -5.7306 -1.0214 -3.9880 1.5727 -1.7895 -3.3985 4.2417 4.2956 1.6872
-0.8028 4.1266 -2.7775 -1.6704 1.7282 2.7859 3.3980 5.1913 1.2971 0.9522 -3.3486 -4.5607 -2.0428 -6.0538 -2.1675 -1.2578 -1.2631 -2.4752 6.8244 4.4788 -1.4524 -0.1772 2.9991 2.6626 -2.7200 -2.1688 1.5259 -1.9062 -5.6539 -5.6743 -6.2271 -6.0059 -4.2816 0.1230 0.8070 -1.3159 3.5410 4.2395 -2.1749 -1.7263 -3.0685 0.5188 2.3788 2.1860 3.9013 3.5178 0.6300 -1.8443 -0.8866 -0.9994 0.8351 0.9655 -1.4271 -1.6038 -2.7409 -5.7764 -1.0539 -4.3898 1.5801 -1.8996 -3.1756 4.2115 4.3622 1.7409
-0.7457 3.9200 -2.7055 -1.9384 1.8498 2.7592 3.4074 5.2739 1.3300 0.9180 -3.3835 -4.5699 -2.2276 -6.0899 -2.1397 -1.2578 -1.3282 -2.5138 6.9139 4.5791 -1.4361 -0.2922 2.9902 2.6660 -2.6451 -2.5914 1.5943 -1.9881 -5.6639 -5.6367 -6.0341 -5.9259 -4.2967 0.0640 0.8394 -1.4033 3.5710 4.3157 -2.0859 -1.7792 -3.0644 0.3009 2.4760 2.2417 3.9080 3.5523 0.6109 -1.9074 -0.7582 -0.9556 0.9271 0.8778 -1.3727 -1.6848 -2.7021 -5.8332 -1.0413 -4.6667 1.6056 -1.9171 -2.9779 4.1945 4.4437 1.7673
-0.7783 3.6001 -2.7187 -2.2136 1.9500 2.7118 3.4286 5.3465 1.3772 0.8299 -3.4219 -4.6165 -2.3772 -5.7980 -2.0585 -1.1677 -1.4237 -2.5492 7.0295 4.7205 -1.4688 -0.4182 2.9847 2.6669 -2.6009 -2.9995 1.6786 -2.0255 -5.6598 -5.5946 -5.8132 -5.8065 -4.3551 -0.0332 0.8415 -1.4814 3.6021 4.3866 -2.0364 -1.8481 -3.0792 0.0761 2.5751 2.2871 3.9172 3.5917 0.5454 -1.9316 -0.6554 -1.0096 1.0490 0.7999 -1.4033 -1.9367 -2.6955 -5.8808 -0.9715 -4.7946 1.6467 -1.8624 -2.7759 4.1924 4.5154 1.7299
-0.8983 3.1917 -2.8026 -2.4289 2.0183 2.6520 3.4606 5.4032 1.4315 0.6852 -3.4478 -4.6619 -2.4573 -5.1419 -1.9267 -0.9990 -1.5399 -2.5794 7.1568 4.8412 -1.5481 -0.5439 2.9773 2.6607 -2.5806 -3.3187 1.7717 -1.9990 -5.6269 -5.5580 -5.5537 -5.6777 -4.4505 -0.1518 0.8086 -1.5507 3.6223 4.4429 -2.0491 -1.8991 -3.1118 -0.1267 2.6599 2.3086 3.9189 3.6252 0.4295 -1.9152 -0.5775 -1.1683 1.1956 0.7534 -1.4933 -2.2923 -2.7306 -5.8722 -0.8672 -4.7400 1.6983 -1.7676 -2.5512 4.1997 4.5577 1.6203
-1.0929 2.7227 -2.9359 -2.5524 2.0473 2.5752 3.4966 5.4461 1.5018 0.5152 -3.4506 -4.6703 -2.4492 -4.1178 -1.7588 -0.7732 -1.6748 -2.6092 7.2843 4.9209 -1.6688 -0.6641 2.9633 2.6418 -2.5676 -3.5298 1.8631 -1.8891 -5.5486 -5.5272 -5.2606 -5.5770 -4.5775 -0.2845 0.7386 -1.6205 3.6212 4.4818 -2.1429 -1.9147 -3.1599 -0.3031 2.7189 2.2966 3.9109 3.6549 0.2828 -1.8787 -0.5151 -1.4483 1.3563 0.7602 -1.6119 -2.6622 -2.8038 -5.7827 -0.7580 -4.4740 1.7610 -1.6573 -2.3463 4.2070 4.5664 1.4732
-1.3514 2.2129 -3.0975 -2.5918 2.0346 2.4734 3.5261 5.4780 1.6064 0.3770 -3.4322 -4.6235 -2.3381 -2.8160 -1.5761 -0.5226 -1.8328 -2.6479 7.4049 4.9961 -1.8230 -0.7770 2.9397 2.6067 -2.5421 -3.6457 1.9446 -1.6955 -5.4137 -5.4985 -4.9631 -5.5346 -4.7296 -0.4314 0.6344 -1.6999 3.5950 4.5050 -2.3258 -1.9099 -3.2205 -0.4620 2.7496 2.2500 3.9007 3.6921 0.1375 -1.8515 -0.4573 -1.8430 1.5195 0.8242 -1.7339 -2.9724 -2.8922 -5.6318 -0.6504 -4.0080 1.8414 -1.5428 -2.2582 4.2059 4.5534 1.3534
-1.6691 1.6706 -3.2725 -2.5786 1.9826 2.3470 3.5353 5.4994 1.7551 0.3248 -3.4033 -4.5313 -2.1120 -1.4380 -1.4022 -0.2857 -2.0166 -2.7047 7.5122 5.1271 -2.0003 -0.8796 2.9046 2.5550 -2.4874 -3.6774 2.0129 -1.4446 -5.2264 -5.4657 -4.7078 -5.5573 -4.8978 -0.5907 0.5047 -1.7903 3.5466 4.5148 -2.5850 -1.9221 -3.2909 -0.6076 2.7560 2.1772 3.8977 3.7470 0.0235 -1.8463 -0.3971 -2.2972 1.6729 0.9279 -1.8440 -3.1787 -2.9522 -5.4701 -0.5195 -3.4142 1.9428 -1.4311 -2.3691 4.1923 4.5344 1.3218
-2.0420 1.0963 -3.4518 -2.5439 1.8979 2.2090 3.5091 5.5103 1.9322 0.3727 -3.3678 -4.4259 -1.7732 -0.2376 -1.2557 -0.0982 -2.2210 -2.7834 7.5975 5.3506 -2.1882 -0.9649 2.8565 2.4897 -2.3922 -3.6214 2.0695 -1.1797 -5.0080 -5.4176 -4.5292 -5.6224 -5.0711 -0.7524 0.3626 -1.8838 3.4809 4.5104 -2.8838 -1.9790 -3.3674 -0.7287 2.7419 2.0921 3.9015 3.8158 -0.0390 -1.8452 -0.3319 -2.7147 1.8043 1.0455 -1.9335 -3.2613 -2.9279 -5.3556 -0.3245 -2.8072 2.0568 -1.3360 -2.6789 4.1653 4.5152 1.3938
-2.4595 0.4889 -3.6284 -2.4996 1.7906 2.0818 3.4366 5.5131 2.0967 0.4781 -3.3117 -4.3355 -1.3471 0.5891 -1.1450 0.0170 -2.4309 -2.8811 7.6509 5.6538 -2.3722 -1.0215 2.7958 2.4148 -2.2524 -3.4683 2.1193 -0.9396 -4.7882 -5.3416 -4.4203 -5.6919 -5.2381 -0.8984 0.2225 -1.9681 3.4019 4.4874 -3.1733 -2.0724 -3.4445 -0.8015 2.7077 2.0102 3.8991 3.8769 -0.0426 -1.8091 -0.2610 -2.9928 1.9024 1.1560 -1.9955 -3.2148 -2.7713 -5.3298 -0.0396 -2.2969 2.1623 -1.2792 -3.1031 4.1256 4.4860 1.5231
-2.9044 -0.1523 -3.7961 -2.4385 1.6712 1.9878 3.3170 5.5133 2.2042 0.5697 -3.2135 -4.2555 -0.8785 0.9928 -1.0687 0.0592 -2.6266 -2.9903 7.6656 5.9864 -2.5400 -1.0402 2.7246 2.3348 -2.0770 -3.2165 2.1658 -0.7411 -4.5905 -5.2295 -4.3324 -5.7351 -5.3906 -1.0103 0.0957 -2.0333 3.3122 4.4411 -3.4140 -2.1616 -3.5181 -0.8031 2.6502 1.9461 3.8732 3.9019 0.0039 -1.7045 -0.1872 -3.0652 1.9602 1.2498 -2.0230 -3.0434 -2.4661 -5.3995 0.3213 -1.9452 2.2354 -1.2791 -3.5277 4.0734 4.4320 1.6314
-3.3592 -0.8298 -3.9539 -2.3557 1.5467 1.9390 3.1614 5.5188 2.2334 0.6025 -3.0627 -4.1483 -0.4169 1.0734 -1.0198 0.0520 -2.7955 -3.1039 7.6426 6.2962 -2.6857 -1.0227 2.6456 2.2550 -1.8939 -2.8851 2.2067 -0.5756 -4.4229 -5.0836 -4.2076 -5.7394 -5.5283 -1.0818 -0.0123 -2.0776 3.2168 4.3730 -3.5926 -2.2042 -3.5904 -0.7290 2.5652 1.9107 3.8168 3.8760 0.0747 -1.5293 -0.1217 -2.9322 1.9775 1.3320 -2.0145 -2.7700 -2.0384 -5.5377 0.7031 -1.7493 2.2617 -1.3335 -3.8762 4.0087 4.3504 1.6672
-3.8141 -1.5507 -4.1107 -2.2717 1.4223 1.9325 2.9907 5.5366 2.1998 0.5905 -2.8674 -3.9785 -0.0076 0.9953 -0.9907 0.0357 -2.9392 -3.2179 7.5899 6.5629 -2.8116 -0.9853 2.5624 2.1821 -1.7423 -2.5179 2.2351 -0.4214 -4.2818 -4.9173 -4.0194 -5.7022 -5.6596 -1.1266 -0.1010 -2.1070 3.1257 4.2935 -3.7223 -2.1946 -3.6691 -0.6023 2.4549 1.9087 3.7414 3.8104 0.1355 -1.3210 -0.0802 -2.6614 1.9621 1.4187 -1.9795 -2.4462 -1.5467 -5.7025 1.0330 -1.6549 2.2450 -1.4117 -4.1430 3.9343 4.2588 1.6444
-4.2672 -2.3259 -4.2811 -2.2330 1.3072 1.9515 2.8284 5.5673 2.1458 0.5865 -2.6452 -3.7497 0.3091 0.8797 -0.9742 0.0470 -3.0708 -3.3305 7.5170 6.8055 -2.9231 -0.9545 2.4800 2.1203 -1.6510 -2.1751 2.2456 -0.2652 -4.1644 -4.7503 -3.7961 -5.6149 -5.7952 -1.1730 -0.1703 -2.1311 3.0525 4.2151 -3.8255 -2.1752 -3.7597 -0.4654 2.3320 1.9365 3.6726 3.7332 0.1615 -1.1346 -0.0681 -2.3526 1.9290 1.5252 -1.9367 -2.1433 -1.0599 -5.8486 1.2517 -1.5919 2.2044 -1.4690 -4.3793 3.8573 4.1859 1.6279
-4.7139 -3.1590 -4.4719 -2.2874 1.2165 1.9713 2.6929 5.6004 2.1175 0.6327 -2.4134 -3.5047 0.4972 0.7432 -0.9624 0.1010 -3.2043 -3.4405 7.4293 7.0587 -3.0227 -0.9565 2.4046 2.0674 -1.6169 -1.9149 2.2385 -0.1166 -4.0706 -4.5968 -3.6033 -5.4604 -5.9375 -1.2476 -0.2174 -2.1577 3.0091 4.1437 -3.9120 -2.2026 -3.8559 -0.3619 2.2177 1.9805 3.6352 3.6683 0.1534 -1.0104 -0.0691 -2.0914 1.8964 1.6521 -1.8999 -1.9215 -0.6392 -5.9282 1.3302 -1.5151 2.1656 -1.4722 -4.6424 3.7878 4.1520 1.6821
-5.1334 -4.0321 -4.6715 -2.4516 1.1656 1.9690 2.5920 5.6186 2.1399 0.7322 -2.1926 -3.2927 0.5304 0.5095 -0.9459 0.1877 -3.3422 -3.5450 7.3273 7.3368 -3.1059 -1.0056 2.3425 2.0180 -1.6089 -1.7760 2.2194 -0.0060 -3.9904 -4.4580 -3.4994 -5.2268 -6.0751 -1.3589 -0.2390 -2.1903 2.9993 4.0752 -3.9707 -2.2960 -3.9402 -0.3171 2.1315 2.0220 3.6385 3.6210 0.1331 -0.9592 -0.0532 -1.9153 1.8782 1.7821 -1.8647 -1.8037 -0.3288 -5.9022 1.2703 -1.4258 2.1474 -1.4168 -4.9433 3.7348 4.1568 1.8258
-5.4900 -4.9048 -4.8533 -2.6927 1.1597 1.9356 2.5220 5.6070 2.2043 0.8571 -2.0119 -3.1371 0.3968 0.0719 -0.9205 0.2841 -3.4729 -3.6391 7.2110 7.6138 -3.1657 -1.0976 2.2976 1.9704 -1.5950 -1.7642 2.1928 0.0342 -3.8968 -4.3250 -3.4996 -4.9235 -6.1880 -1.4907 -0.2352 -2.2265 3.0157 4.0021 -3.9789 -2.4116 -3.9960 -0.3258 2.0798 2.0478 3.6705 3.5807 0.1242 -0.9704 -0.0002 -1.8064 1.8768 1.8898 -1.8099 -1.7745 -0.1487 -5.7643 1.0931 -1.3603 2.1510 -1.3213 -5.2288 3.7032 4.1810 2.0282
-5.7515 -5.7311 -4.9891 -2.9387 1.1891 1.8842 2.4713 5.5599 2.2748 0.9719 -1.9037 -3.0260 0.0990 -0.6358 -0.8921 0.3674 -3.5761 -3.7163 7.0823 7.8370 -3.1980 -1.2109 2.2697 1.9309 -1.5663 -1.8484 2.1580 -0.0108 -3.7597 -4.1904 -3.5767 -4.5861 -6.2580 -1.6102 -0.2124 -2.2584 3.0418 3.9214 -3.9198 -2.4665 -4.0179 -0.3526 2.0518 2.0587 3.7038 3.5333 0.1308 -1.0245 0.0857 -1.7067 1.8839 1.9560 -1.7126 -1.7987 -0.0898 -5.5502 0.8326 -1.3599 2.1619 -1.2132 -5.4107 3.6925 4.1966 2.2329
