Fp1 Fp2 F3 F4 C3 C4 P3 P4 O1 O2 F7 F8 T7 T8 P7 P8 Fz Cz Pz IO FC1 FC2 CP1 CP2 FC5 FC6 CP5 CP6 FT9 FT10 TP9 TP10 F1 F2 C1 C2 P1 P2 AF3 AF4 FC3 FC4 CP3 CP4 PO3 PO4 F5 F6 C5 C6 P5 P6 AF7 AF8 FT7 FT8 TP7 TP8 PO7 PO8 Fpz CPz POz Oz
-8.3573 -4.2159 -4.0514 1.3976 -0.2454 -0.2507 8.0772 1.6949 4.2794 -1.2946 -10.6017 -6.7747 -3.5917 -6.9868 0.5181 -2.5284 0.5161 2.6206 7.7361 -24.7540 0.5653 2.0104 6.6091 3.3994 -4.5212 -3.5799 0.3572 -1.6942 -4.5939 -49.4002 -8.9604 -11.7338 -1.4732 0.9683 2.2008 2.1699 8.3001 5.2782 -7.1412 -0.6630 -2.4346 0.9243 3.6871 0.8082 8.7309 4.2357 -7.1419 -2.9287 -3.0839 -7.6751 5.1700 0.4572 -10.6823 -3.4731 -8.9670 -8.2015 -4.5681 -6.9721 3.5428 -0.1022 -7.9343 6.3371 5.0339 -1.4825
-8.3068 -4.1943 -3.9884 1.8167 -0.2204 -0.1179 8.2572 1.6066 4.2605 -1.7715 -10.8551 -6.6045 -3.6096 -7.3192 0.4650 -2.7197 0.6224 2.7559 7.8260 -24.5358 0.5876 2.2318 6.6868 3.5459 -4.6959 -3.3701 0.3932 -1.6003 -4.5248 -49.1282 -9.2684 -11.7910 -1.4177 1.2039 2.2638 2.3304 8.4563 5.2903 -7.1951 -0.6462 -2.3903 1.1997 3.8233 0.8018 8.7914 4.0143 -7.3862 -2.7971 -3.1004 -7.4527 5.2052 0.3001 -10.9293 -3.4089 -9.1004 -8.1665 -4.6086 -7.0240 3.5202 -0.4581 -8.1031 6.4322 5.0088 -1.7648
-8.2867 -4.1398 -3.8727 2.0960 -0.1724 -0.0093 8.4140 1.5850 4.1801 -2.0760 -11.1238 -6.5630 -3.7193 -7.5755 0.3264 -2.8769 0.7287 2.9371 7.9544 -24.2960 0.6704 2.4289 6.7735 3.6898 -4.8693 -3.2990 0.4027 -1.5348 -4.4572 -48.6220 -9.6057 -11.8652 -1.3068 1.3935 2.3668 2.4872 8.6127 5.3441 -7.2200 -0.6764 -2.2799 1.3817 3.9384 0.7994 8.8374 3.8875 -7.6838 -2.7622 -3.0915 -7.2851 5.1945 0.1636 -11.2390 -3.5471 -9.2364 -8.1787 -4.7315 -7.1087 3.4173 -0.7204 -8.3873 6.5554 5.0274 -1.9800
-8.3044 -4.0582 -3.7407 2.2195 -0.1201 0.0704 8.5438 1.6346 4.0349 -2.2401 -11.3815 -6.6309 -3.9142 -7.6030 0.1292 -2.9771 0.8148 3.1460 8.1139 -24.0584 0.7914 2.5900 6.8621 3.8362 -5.0248 -3.3687 0.3879 -1.4964 -4.3978 -47.9946 -9.9213 -11.9452 -1.1704 1.5256 2.4948 2.6361 8.7607 5.4464 -7.2210 -0.7341 -2.1375 1.4586 4.0250 0.8100 8.8687 3.8628 -7.9897 -2.8189 -3.0680 -7.2178 5.1534 0.0683 -11.5884 -3.8080 -9.3694 -8.2078 -4.9166 -7.1810 3.2587 -0.8754 -8.7427 6.7044 5.0817 -2.1673
-8.3586 -3.9496 -3.6253 2.1977 -0.0854 0.1174 8.6440 1.7503 3.8335 -2.3067 -11.6003 -6.7675 -4.1944 -7.3198 -0.0954 -3.0035 0.8621 3.3528 8.2932 -23.8556 0.9173 2.7041 6.9418 3.9864 -5.1427 -3.5495 0.3530 -1.4747 -4.3461 -47.3833 -10.1756 -12.0037 -1.0423 1.5922 2.6234 2.7694 8.8904 5.5948 -7.2067 -0.7946 -2.0058 1.4345 4.0753 0.8380 8.8878 3.9339 -8.2622 -2.9335 -3.0393 -7.2728 5.0981 0.0292 -11.9304 -4.0845 -9.4956 -8.2130 -5.1397 -7.2005 3.0699 -0.9274 -9.1003 6.8659 5.1632 -2.3525
-8.4511 -3.8219 -3.5543 2.0503 -0.0889 0.1281 8.7170 1.9231 3.6164 -2.2919 -11.7663 -6.9319 -4.5543 -6.7606 -0.3177 -2.9442 0.8508 3.5217 8.4831 -23.7067 1.0074 2.7588 7.0009 4.1351 -5.2149 -3.7957 0.3062 -1.4551 -4.3053 -46.9320 -10.3562 -12.0118 -0.9579 1.5816 2.7214 2.8731 8.9942 5.7817 -7.2023 -0.8502 -1.9303 1.3216 4.0846 0.8831 8.9066 4.0944 -8.4829 -3.0655 -3.0158 -7.4419 5.0470 0.0588 -12.2203 -4.2929 -9.6253 -8.1718 -5.3811 -7.1431 2.8795 -0.8814 -9.3958 7.0196 5.2754 -2.5170
-8.5886 -3.7008 -3.5493 1.7991 -0.1479 0.0991 8.7723 2.1395 3.4507 -2.1829 -11.8830 -7.0976 -4.9719 -6.0706 -0.5097 -2.7966 0.7629 3.6191 8.6765 -23.6029 1.0229 2.7420 7.0282 4.2706 -5.2537 -4.0620 0.2604 -1.4244 -4.2907 -46.7594 -10.4765 -11.9536 -0.9477 1.4818 2.7590 2.9321 9.0674 5.9972 -7.2475 -0.9133 -1.9491 1.1369 4.0536 0.9400 8.9468 4.3408 -8.6635 -3.1799 -3.0059 -7.6892 5.0203 0.1634 -12.4349 -4.4037 -9.7776 -8.0926 -5.6240 -7.0065 2.7257 -0.7400 -9.5867 7.1442 5.4322 -2.6060
-8.7788 -3.6256 -3.6246 1.4779 -0.2730 0.0328 8.8214 2.3783 3.3882 -1.9605 -11.9649 -7.2494 -5.4043 -5.4457 -0.6458 -2.5708 0.5916 3.6233 8.8632 -23.5096 0.9381 2.6497 7.0147 4.3782 -5.2912 -4.3067 0.2287 -1.3729 -4.3245 -46.9202 -10.5564 -11.8251 -1.0299 1.2932 2.7157 2.9363 9.1067 6.2269 -7.3805 -1.0054 -2.0821 0.9077 3.9883 0.9989 9.0264 4.6653 -8.8385 -3.2483 -3.0146 -7.9536 5.0352 0.3394 -12.5749 -4.4360 -9.9619 -8.0043 -5.8476 -6.8090 2.6462 -0.5072 -9.6601 7.2225 5.6410 -2.5727
-9.0233 -3.6318 -3.7849 1.1395 -0.4657 -0.0582 8.8705 2.6142 3.4291 -1.6212 -12.0315 -7.3711 -5.8000 -5.0600 -0.7071 -2.2860 0.3474 3.5295 9.0263 -23.3857 0.7475 2.4928 6.9552 4.4450 -5.3673 -4.4886 0.2182 -1.2954 -4.4219 -47.3792 -10.6022 -11.6266 -1.2055 1.0384 2.5850 2.8846 9.1089 6.4512 -7.6191 -1.1402 -2.3277 0.6735 3.8957 1.0494 9.1475 5.0492 -9.0451 -3.2520 -3.0434 -8.1570 5.0987 0.5734 -12.6568 -4.4292 -10.1662 -7.9329 -6.0252 -6.5836 2.6596 -0.1919 -9.6331 7.2432 5.8890 -2.4180
-9.3118 -3.7330 -4.0261 0.8519 -0.7190 -0.1539 8.9177 2.8235 3.5359 -1.1781 -12.1038 -7.4395 -6.1265 -5.0211 -0.6898 -1.9659 0.0573 3.3504 9.1470 -23.2092 0.4641 2.2941 6.8496 4.4636 -5.5153 -4.5702 0.2235 -1.1921 -4.5777 -48.0127 -10.6068 -11.3716 -1.4621 0.7593 2.3752 2.7841 9.0737 6.6487 -7.9509 -1.3127 -2.6682 0.4781 3.7807 1.0825 9.2974 5.4626 -9.3053 -3.1883 -3.0946 -8.2261 5.2046 0.8449 -12.7055 -4.4160 -10.3651 -7.8829 -6.1388 -6.3715 2.7577 0.1917 -9.5447 7.2018 6.1481 -2.1835
-9.6210 -3.9123 -4.3348 0.6808 -1.0208 -0.2354 8.9552 2.9883 3.6782 -0.6507 -12.2025 -7.4317 -6.3938 -5.3498 -0.6091 -1.6364 -0.2434 3.1089 9.2126 -22.9947 0.1117 2.0789 6.7016 4.4322 -5.7495 -4.5279 0.2259 -1.0699 -4.7629 -48.6469 -10.5705 -11.0991 -1.7786 0.5017 2.1049 2.6460 9.0057 6.8009 -8.3369 -1.4993 -3.0782 0.3556 3.6440 1.0921 9.4619 5.8711 -9.6196 -3.0680 -3.1721 -8.1175 5.3350 1.1272 -12.7477 -4.4092 -10.5377 -7.8368 -6.1966 -6.2129 2.9153 0.6230 -9.4362 7.1002 6.3925 -1.9062
-9.9158 -4.1290 -4.6831 0.6714 -1.3541 -0.2916 8.9726 3.0946 3.8479 -0.0701 -12.3405 -7.3335 -6.6490 -5.9675 -0.4952 -1.3248 -0.5185 2.8316 9.2214 -22.7890 -0.2804 1.8685 6.5164 4.3538 -6.0600 -4.3622 0.2023 -0.9409 -4.9328 -49.1172 -10.5127 -10.8641 -2.1265 0.3018 1.7981 2.4838 8.9127 6.8939 -8.7198 -1.6582 -3.5260 0.3240 3.4859 1.0748 9.6305 6.2374 -9.9726 -2.8992 -3.2762 -7.8296 5.4660 1.3891 -12.7985 -4.3967 -10.6774 -7.7662 -6.2292 -6.1340 3.1022 1.0702 -9.3296 6.9450 6.6071 -1.5984
-10.1496 -4.3288 -5.0225 0.8348 -1.6931 -0.3187 8.9612 3.1289 4.0308 0.4981 -12.5105 -7.1371 -6.9426 -6.6991 -0.3799 -1.0587 -0.7337 2.5455 9.1797 -22.6445 -0.6750 1.6819 6.3032 4.2350 -6.4129 -4.0951 0.1388 -0.8185 -5.0366 -49.3191 -10.4584 -10.7082 -2.4660 0.1822 1.4825 2.3140 8.8019 6.9183 -9.0336 -1.7271 -3.9672 0.3868 3.3112 1.0293 9.7891 6.5195 -10.3384 -2.6721 -3.3974 -7.3981 5.5726 1.5984 -12.8462 -4.3436 -10.7857 -7.6438 -6.2650 -6.1329 3.2852 1.4822 -9.2160 6.7481 6.7780 -1.2782
-10.2709 -4.4532 -5.2901 1.1451 -2.0021 -0.3172 8.9172 3.0801 4.1789 0.9512 -12.6801 -6.8390 -7.2874 -7.3197 -0.2855 -0.8614 -0.8593 2.2786 9.0957 -22.5829 -1.0269 1.5382 6.0778 4.0847 -6.7581 -3.7612 0.0389 -0.7140 -5.0271 -49.2292 -10.4096 -10.6361 -2.7488 0.1527 1.1892 2.1558 8.6784 6.8693 -9.2133 -1.6341 -4.3456 0.5361 3.1308 0.9565 9.9131 6.6751 -10.6837 -2.3682 -3.5174 -6.8892 5.6352 1.7261 -12.8534 -4.2053 -10.8602 -7.4526 -6.3124 -6.1749 3.4276 1.7950 -9.0678 6.5266 6.8835 -1.0011
-10.2472 -4.4608 -5.4344 1.5443 -2.2433 -0.2924 8.8443 2.9445 4.2300 1.1878 -12.8042 -6.4541 -7.6427 -7.6428 -0.2202 -0.7452 -0.8804 2.0576 8.9793 -22.5682 -1.2926 1.4527 5.8618 3.9115 -7.0458 -3.4020 -0.0794 -0.6344 -4.8792 -48.9008 -10.3328 -10.6162 -2.9339 0.2076 0.9495 2.0256 8.5478 6.7494 -9.2142 -1.3389 -4.6084 0.7500 2.9599 0.8584 9.9772 6.6759 -10.9677 -1.9890 -3.6168 -6.3898 5.6437 1.7546 -12.7836 -3.9580 -10.8938 -7.1969 -6.3595 -6.2063 3.4968 1.9574 -8.8728 6.3020 6.9025 -0.8408
-10.0898 -4.3516 -5.4419 1.9527 -2.3901 -0.2549 8.7540 2.7324 4.1563 1.1610 -12.8501 -6.0359 -7.9383 -7.5993 -0.1768 -0.7067 -0.8068 1.9025 8.8441 -22.5061 -1.4458 1.4293 5.6774 3.7230 -7.2423 -3.0654 -0.1929 -0.5824 -4.6125 -48.4457 -10.1760 -10.5999 -3.0053 0.3218 0.7894 1.9332 8.4208 6.5716 -9.0336 -0.8789 -4.7266 0.9908 2.8144 0.7402 9.9720 6.5234 -11.1481 -1.5809 -3.6857 -5.9878 5.6018 1.6842 -12.6326 -3.6295 -10.8834 -6.9101 -6.3795 -6.1811 3.4825 1.9589 -8.6612 6.0966 6.8307 -0.8415
-9.8600 -4.1677 -5.3421 2.2872 -2.4351 -0.2187 8.6617 2.4684 3.9867 0.9063 -12.8148 -5.6744 -8.1142 -7.2503 -0.1357 -0.7297 -0.6720 1.8242 8.7095 -22.2811 -1.4858 1.4586 5.5418 3.5292 -7.3379 -2.8029 -0.2808 -0.5562 -4.2899 -48.0122 -9.9023 -10.5472 -2.9782 0.4554 0.7249 1.8812 8.3117 6.3595 -8.7208 -0.3736 -4.7045 1.2106 2.7073 0.6120 9.9106 6.2510 -11.1977 -1.2321 -3.7282 -5.7450 5.5266 1.5345 -12.4365 -3.3011 -10.8375 -6.6454 -6.3421 -6.0812 3.4072 1.8358 -8.5025 5.9305 6.6876 -0.9897
-9.6468 -3.9661 -5.1878 2.4830 -2.3882 -0.1940 8.5810 2.1854 3.7811 0.5269 -12.7236 -5.4612 -8.1396 -6.7356 -0.0737 -0.7892 -0.5195 1.8247 8.5973 -21.8172 -1.4321 1.5230 5.4650 3.3467 -7.3405 -2.6567 -0.3281 -0.5488 -3.9871 -47.7596 -9.5134 -10.4395 -2.8882 0.5659 0.7591 1.8679 8.2320 6.1417 -8.3607 0.0252 -4.5725 1.3655 2.6459 0.4895 9.8172 5.9129 -11.1233 -1.0392 -3.7580 -5.6760 5.4409 1.3383 -12.2513 -3.0750 -10.7728 -6.4499 -6.2329 -5.9159 3.3135 1.6547 -8.4731 5.8192 6.5058 -1.2233
-9.5261 -3.7892 -5.0282 2.5096 -2.2679 -0.1815 8.5168 1.9147 3.5896 0.1484 -12.6124 -5.4468 -8.0040 -6.2112 0.0215 -0.8534 -0.3867 1.8986 8.5227 -21.1247 -1.3146 1.6030 5.4488 3.1974 -7.2637 -2.6421 -0.3266 -0.5507 -3.7574 -47.8288 -9.0510 -10.2742 -2.7747 0.6226 0.8822 1.8909 8.1815 5.9426 -8.0397 0.1978 -4.3705 1.4293 2.6316 0.3891 9.7098 5.5646 -10.9641 -1.0645 -3.7875 -5.7474 5.3626 1.1308 -12.1194 -3.0271 -10.7065 -6.3404 -6.0639 -5.7066 3.2375 1.4855 -8.6183 5.7707 6.3142 -1.4617
-9.5255 -3.6514 -4.8925 2.3744 -2.0953 -0.1738 8.4626 1.6766 3.4384 -0.1332 -12.5062 -5.6213 -7.7076 -5.8115 0.1463 -0.8907 -0.2965 2.0323 8.4868 -20.2983 -1.1639 1.6794 5.4859 3.0991 -7.1199 -2.7422 -0.2760 -0.5563 -3.6167 -48.3113 -8.5793 -10.0560 -2.6708 0.6124 1.0733 1.9468 8.1471 5.7737 -7.8170 0.0987 -4.1359 1.3983 2.6584 0.3207 9.5932 5.2445 -10.7637 -1.3071 -3.8210 -5.8952 5.2989 0.9384 -12.0489 -3.1790 -10.6474 -6.2984 -5.8629 -5.4733 3.1933 1.3764 -8.9319 5.7822 6.1278 -1.6366
-9.6170 -3.5453 -4.7891 2.1120 -1.8942 -0.1619 8.4030 1.4752 3.3415 -0.2797 -12.4070 -5.9260 -7.2702 -5.6211 0.2862 -0.8807 -0.2590 2.2032 8.4758 -19.4692 -1.0074 1.7341 5.5595 3.0557 -6.9244 -2.9185 -0.1839 -0.5674 -3.5500 -49.2230 -8.1601 -9.7926 -2.6000 0.5369 1.3036 2.0275 8.1083 5.6309 -7.7156 -0.2343 -3.9017 1.2860 2.7127 0.2835 9.4634 4.9671 -10.5388 -1.7056 -3.8575 -6.0447 5.2480 0.7737 -12.0167 -3.4982 -10.5893 -6.2831 -5.6521 -5.2290 3.1785 1.3423 -9.3564 5.8393 5.9477 -1.7091
-9.7432 -3.4586 -4.7162 1.7656 -1.6902 -0.1434 8.3202 1.3028 3.3083 -0.2976 -12.2973 -6.2814 -6.7426 -5.6395 0.4250 -0.8178 -0.2756 2.3813 8.4669 -18.7511 -0.8679 1.7505 5.6456 3.0542 -6.6988 -3.1274 -0.0630 -0.5871 -3.5305 -50.4838 -7.8369 -9.4904 -2.5770 0.4053 1.5388 2.1187 8.0457 5.4998 -7.7294 -0.7009 -3.6979 1.1118 2.7751 0.2689 9.3147 4.7306 -10.2795 -2.1723 -3.8966 -6.1278 5.2040 0.6414 -11.9872 -3.9165 -10.5140 -6.2531 -5.4401 -4.9778 3.1864 1.3771 -9.7990 5.9181 5.7671 -1.6720
-9.8544 -3.3880 -4.6705 1.3729 -1.5062 -0.1255 8.2014 1.1492 3.3416 -0.2005 -12.1568 -6.6163 -6.2004 -5.7704 0.5524 -0.7005 -0.3418 2.5349 8.4369 -18.2115 -0.7633 1.7172 5.7200 3.0699 -6.4685 -3.3337 0.0732 -0.6115 -3.5358 -51.9092 -7.6305 -9.1557 -2.6090 0.2277 1.7447 2.2010 7.9462 5.3639 -7.8347 -1.1833 -3.5474 0.8927 2.8274 0.2650 9.1446 4.5323 -9.9792 -2.6320 -3.9381 -6.1029 5.1637 0.5482 -11.9352 -4.3520 -10.4029 -6.1882 -5.2293 -4.7160 3.2140 1.4778 -10.1545 5.9909 5.5799 -1.5392
-9.9298 -3.3400 -4.6490 0.9607 -1.3564 -0.1219 8.0463 1.0063 3.4391 0.0113 -11.9795 -6.8851 -5.7198 -5.8668 0.6680 -0.5244 -0.4486 2.6391 8.3704 -17.8720 -0.7048 1.6302 5.7662 3.0756 -6.2558 -3.5146 0.2152 -0.6313 -3.5513 -53.2364 -7.5417 -8.7998 -2.6956 0.0134 1.8959 2.2546 7.8050 5.2094 -8.0020 -1.5957 -3.4597 0.6440 2.8604 0.2577 8.9592 4.3745 -9.6603 -3.0414 -3.9751 -5.9730 5.1310 0.5034 -11.8604 -4.7252 -10.2470 -6.0972 -5.0244 -4.4378 3.2662 1.6519 -10.3384 6.0347 5.3861 -1.3311
-9.9723 -3.3264 -4.6460 0.5481 -1.2438 -0.1475 7.8698 0.8651 3.6029 0.3326 -11.7775 -7.0674 -5.3472 -5.8023 0.7831 -0.2916 -0.5838 2.6819 8.2622 -17.7221 -0.6945 1.4937 5.7794 3.0485 -6.0721 -3.6582 0.3579 -0.6431 -3.5691 -54.1982 -7.5527 -8.4380 -2.8284 -0.2271 1.9817 2.2636 7.6260 5.0263 -8.2018 -1.9050 -3.4277 0.3821 2.8768 0.2293 8.7768 4.2566 -9.3679 -3.3863 -3.9891 -5.7888 5.1167 0.5066 -11.7861 -4.9702 -10.0472 -6.0016 -4.8308 -4.1408 3.3574 1.8984 -10.3146 6.0356 5.1925 -1.0647
-9.9829 -3.3580 -4.6503 0.1512 -1.1613 -0.2139 7.6993 0.7111 3.8428 0.7250 -11.5691 -7.1521 -5.0814 -5.5160 0.9171 -0.0261 -0.7333 2.6645 8.1155 -17.7393 -0.7247 1.3177 5.7640 2.9739 -5.9124 -3.7576 0.5000 -0.6562 -3.5871 -54.6151 -7.6273 -8.0799 -2.9914 -0.4796 2.0056 2.2183 7.4220 4.8062 -8.4019 -2.1154 -3.4333 0.1252 2.8882 0.1616 8.6238 4.1641 -9.1389 -3.6664 -3.9558 -5.6277 5.1348 0.5372 -11.7423 -5.0397 -9.8088 -5.9130 -4.6491 -3.8307 3.5051 2.1852 -10.0982 5.9910 5.0073 -0.7559
-9.9393 -3.4356 -4.6462 -0.2161 -1.0970 -0.3284 7.5628 0.5283 4.1617 1.1147 -11.3628 -7.1251 -4.8785 -5.0227 1.0892 0.2261 -0.8808 2.5969 7.9375 -17.9007 -0.7811 1.1138 5.7283 2.8453 -5.7540 -3.8063 0.6436 -0.6863 -3.6058 -54.4363 -7.7157 -7.7264 -3.1637 -0.7275 1.9788 2.1167 7.2109 4.5433 -8.5630 -2.2348 -3.4545 -0.1116 2.9069 0.0412 8.5223 4.0704 -8.9743 -3.8813 -3.8568 -5.5593 5.1960 0.5598 -11.7386 -4.9128 -9.5377 -5.8260 -4.4734 -3.5242 3.7181 2.4538 -9.7319 5.9063 4.8337 -0.4286
-9.7998 -3.5427 -4.6189 -0.5409 -1.0383 -0.4932 7.4755 0.3082 4.5369 1.4201 -11.1492 -6.9744 -4.6849 -4.4068 1.3096 0.4158 -1.0093 2.4910 7.7366 -18.1783 -0.8478 0.8911 5.6808 2.6642 -5.5693 -3.7971 0.7935 -0.7438 -3.6203 -53.7061 -7.7644 -7.3815 -3.3251 -0.9553 1.9140 1.9641 7.0101 4.2378 -8.6428 -2.2577 -3.4701 -0.3201 2.9402 -0.1344 8.4775 3.9483 -8.8383 -4.0192 -3.6869 -5.6183 5.3037 0.5413 -11.7457 -4.6051 -9.2383 -5.7285 -4.2936 -3.2471 3.9866 2.6479 -9.2663 5.7925 4.6667 -0.1198
-9.5308 -3.6505 -4.5605 -0.8085 -0.9755 -0.7048 7.4346 0.0542 4.9178 1.5776 -10.9067 -6.7065 -4.4770 -3.7964 1.5765 0.5095 -1.1056 2.3567 7.5203 -18.5247 -0.9133 0.6562 5.6288 2.4403 -5.3424 -3.7237 0.9541 -0.8262 -3.6184 -52.4992 -7.7244 -7.0615 -3.4615 -1.1517 1.8235 1.7719 6.8320 3.8989 -8.6105 -2.1756 -3.4622 -0.4974 2.9892 -0.3550 8.4750 3.7814 -8.6827 -4.0588 -3.4501 -5.7943 5.4513 0.4655 -11.6996 -4.1699 -8.9145 -5.6097 -4.0980 -3.0258 4.2849 2.7351 -8.7548 5.6623 4.4952 0.1251
-9.1336 -3.7265 -4.4732 -0.9993 -0.9039 -0.9513 7.4234 -0.2214 5.2421 1.5474 -10.6151 -6.3506 -4.2745 -3.3171 1.8767 0.4986 -1.1659 2.2017 7.2949 -18.8675 -0.9723 0.4158 5.5778 2.1900 -5.0738 -3.5858 1.1262 -0.9197 -3.5843 -50.8879 -7.5539 -6.7855 -3.5664 -1.3099 1.7194 1.5560 6.6827 3.5458 -8.4577 -1.9958 -3.4183 -0.6387 3.0498 -0.6010 8.4871 3.5655 -8.4799 -3.9818 -3.1507 -6.0401 5.6228 0.3351 -11.5297 -3.6786 -8.5658 -5.4624 -3.8740 -2.8778 4.5818 2.7068 -8.2495 5.5283 4.3070 0.2612
-8.6489 -3.7461 -4.3688 -1.0895 -0.8239 -1.2110 7.4206 -0.5006 5.4547 1.3157 -10.2668 -5.9494 -4.1196 -3.0436 2.1867 0.3983 -1.1989 2.0345 7.0652 -19.1198 -1.0256 0.1804 5.5306 1.9355 -4.7701 -3.3917 1.3040 -1.0046 -3.5070 -48.9547 -7.2267 -6.5594 -3.6406 -1.4275 1.6131 1.3365 6.5614 3.2050 -8.2002 -1.7511 -3.3354 -0.7322 3.1152 -0.8467 8.4845 3.3082 -8.2390 -3.7877 -2.7933 -6.2891 5.7952 0.1684 -11.1949 -3.1940 -8.1854 -5.2832 -3.6136 -2.8075 4.8470 2.5700 -7.7924 5.4014 4.0946 0.2549
-8.1430 -3.7057 -4.2668 -1.0634 -0.7427 -1.4569 7.4091 -0.7594 5.5314 0.9089 -9.8738 -5.5481 -4.0486 -2.9811 2.4770 0.2437 -1.2243 1.8640 6.8373 -19.1975 -1.0802 -0.0386 5.4866 1.7011 -4.4371 -3.1606 1.4759 -1.0624 -3.3919 -46.8169 -6.7497 -6.3738 -3.6941 -1.5089 1.5121 1.1338 6.4620 2.9067 -7.8763 -1.4957 -3.2230 -0.7646 3.1765 -1.0643 8.4494 3.0312 -8.0032 -3.5011 -2.3901 -6.4777 5.9443 -0.0057 -10.7068 -2.7597 -7.7660 -5.0803 -3.3243 -2.8090 5.0576 2.3489 -7.4124 5.2911 3.8623 0.1047
-7.6866 -3.6287 -4.1909 -0.9297 -0.6749 -1.6682 7.3819 -0.9685 5.5034 0.4022 -9.4664 -5.1921 -4.0784 -3.0909 2.7245 0.0770 -1.2689 1.6984 6.6203 -19.0416 -1.1479 -0.2364 5.4428 1.5083 -4.0888 -2.9223 1.6295 -1.0837 -3.2642 -44.6285 -6.1691 -6.2204 -3.7471 -1.5683 1.4167 0.9622 6.3796 2.6781 -7.5419 -1.2950 -3.1024 -0.7354 3.2245 -1.2297 8.3887 2.7709 -7.8346 -3.1688 -1.9669 -6.5667 6.0556 -0.1549 -10.1272 -2.4120 -7.3148 -4.8814 -3.0327 -2.8736 5.2129 2.0879 -7.1317 5.2046 3.6323 -0.1401
-7.3390 -3.5549 -4.1620 -0.7251 -0.6379 -1.8361 7.3433 -1.0989 5.4492 -0.0987 -9.0858 -4.9220 -4.2025 -3.3345 2.9224 -0.0671 -1.3593 1.5429 6.4268 -18.6408 -1.2419 -0.4179 5.3967 1.3713 -3.7602 -2.7132 1.7565 -1.0715 -3.1597 -42.5547 -5.5563 -6.1074 -3.8249 -1.6272 1.3215 0.8262 6.3135 2.5384 -7.2609 -1.2073 -3.0008 -0.6625 3.2522 -1.3289 8.3311 2.5703 -7.7939 -2.8447 -1.5576 -6.5488 6.1286 -0.2524 -9.5420 -2.1908 -6.8619 -4.7271 -2.7713 -2.9958 5.3401 1.8433 -6.9698 5.1451 3.4386 -0.3902
-7.1383 -3.5209 -4.1881 -0.4972 -0.6458 -1.9605 7.3016 -1.1308 5.4414 -0.4871 -8.7725 -4.7614 -4.3884 -3.6892 3.0771 -0.1689 -1.5097 1.4014 6.2700 -18.0534 -1.3695 -0.5903 5.3484 1.2960 -3.5040 -2.5643 1.8519 -1.0386 -3.1064 -40.7371 -4.9840 -6.0607 -3.9452 -1.7047 1.2205 0.7239 6.2649 2.4941 -7.0871 -1.2587 -2.9421 -0.5730 3.2562 -1.3592 8.3055 2.4655 -7.9085 -2.5711 -1.1951 -6.4419 6.1706 -0.2839 -9.0288 -2.1290 -6.4543 -4.6464 -2.5611 -3.1733 5.4721 1.6678 -6.9379 5.1113 3.3088 -0.5610
-7.0902 -3.5448 -4.2592 -0.2809 -0.7037 -2.0426 7.2611 -1.0614 5.4930 -0.6830 -8.5533 -4.7051 -4.5786 -4.1252 3.1949 -0.2242 -1.7134 1.2779 6.1599 -17.4079 -1.5267 -0.7540 5.2986 1.2814 -3.3694 -2.4890 1.9114 -1.0010 -3.1132 -39.2652 -4.5094 -6.1156 -4.1069 -1.8050 1.1128 0.6536 6.2321 2.5388 -7.0446 -1.4264 -2.9383 -0.4877 3.2351 -1.3272 8.3187 2.4738 -8.1425 -2.3664 -0.9071 -6.2770 6.1857 -0.2480 -8.6308 -2.2251 -6.1360 -4.6365 -2.4083 -3.3998 5.6165 1.5950 -7.0257 5.0998 3.2495 -0.6144
-7.1623 -3.6213 -4.3485 -0.0889 -0.8044 -2.0850 7.2218 -0.9090 5.5603 -0.6587 -8.4306 -4.7265 -4.7029 -4.5874 3.2757 -0.2442 -1.9434 1.1770 6.0995 -16.8703 -1.6962 -0.9010 5.2481 1.3205 -3.3754 -2.4806 1.9346 -0.9773 -3.1702 -38.1645 -4.1691 -6.3061 -4.2873 -1.9141 1.0049 0.6157 6.2097 2.6551 -7.1136 -1.6464 -2.9851 -0.4160 3.1913 -1.2478 8.3556 2.5854 -8.3946 -2.2246 -0.7156 -6.0954 6.1740 -0.1585 -8.3505 -2.4262 -5.9271 -4.6678 -2.3119 -3.6599 5.7494 1.6259 -7.1971 5.1070 3.2474 -0.5647
-7.2928 -3.7282 -4.4182 0.0794 -0.9271 -2.0974 7.1864 -0.7101 5.5888 -0.4534 -8.3811 -4.7973 -4.7021 -5.0077 3.3187 -0.2571 -2.1632 1.1038 6.0840 -16.5827 -1.8502 -1.0215 5.2016 1.4001 -3.4950 -2.5218 1.9317 -0.9885 -3.2599 -37.4045 -3.9810 -6.6454 -4.4514 -2.0077 0.9105 0.6096 6.1938 2.8161 -7.2362 -1.8434 -3.0621 -0.3594 3.1345 -1.1437 8.3962 2.7626 -8.5342 -2.1278 -0.6304 -5.9488 6.1402 -0.0447 -8.1626 -2.6454 -5.8151 -4.7101 -2.2683 -3.9333 5.8367 1.7236 -7.4026 5.1313 3.2804 -0.4557
